attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,workload_label,request_wall_seconds,selected_model_size,model_decision_source,memory_required,memory_decision_source,actual_final_generator,all_generator_calls,backend_generation_calls,requested_generation_calls,backend_classifier_calls,generation_tokens_known_calls,generation_output_tokens_all_calls,final_generation_output_tokens,classifier_output_tokens,all_backend_output_tokens,final_generator_gpu_allocation_fraction,residency_before,residency_after,residency_condition,previous_generator,following_turn_of_condition,return_to_small,after_small_return,first_backend_caller,application_answer_constraint,literal_speech_schema_constrained,generation_policy,fallback_from_model,quality_label,correct,all_backend_load_duration_seconds,all_backend_prompt_eval_duration_seconds,all_backend_eval_duration_seconds,all_backend_total_duration_seconds,generation_backend_load_duration_seconds,generation_backend_prompt_eval_duration_seconds,generation_backend_eval_duration_seconds,generation_backend_total_duration_seconds,classifier_backend_load_duration_seconds,classifier_backend_prompt_eval_duration_seconds,classifier_backend_eval_duration_seconds,classifier_backend_total_duration_seconds,exclusive_unaccounted_seconds,exclusive_other_instrumented_seconds,exclusive_deterministic_routing_and_bookkeeping_seconds,exclusive_answer_generation_seconds,exclusive_eviction_seconds,exclusive_residency_audit_seconds,exclusive_validation_seconds,exclusive_memory_classifier_seconds,exclusive_retrieval_seconds
ro_eded_2_r1_small,ro_eded_2,EDED,small,1,ro_eded_2_t4,4,ok,D,2.453273473,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,44,44,17,61,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.004618728,0.390057,1.6904560000000002,2.211912011,0.001906123,0.076115,1.190444,1.344153507,0.002712605,0.313942,0.500012,0.867758504,0.004664811,0.023869854,0.02421652,1.427112707,,0.01718516,0.004817998,0.951406423,
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t1,1,error,E,11.43587615,small,lightweight_small,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,50,50,0,50,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,,,9.338041337,0.436143,1.365986,11.16680354,9.338041337,0.436143,1.365986,11.16680354,0,0,0,0,0.004476325,0.03549373,0.030393135,11.25759676,0.022207798,0.008894313,0.014740525,,0.062073564
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t2,2,ok,D,30.921172631,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,63,63,0,63,0.5407274430786109,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,,,22.89401744,0.930273,6.636165,30.481272287,22.89401744,0.930273,6.636165,30.481272287,0,0,0,0,0.005672897,0.039814468,0.027087908,30.587332509,0.123034685,0.006792409,0.013887354,,0.117550401
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t3,3,ok,E,6.422121467,large,lightweight_resident,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,67,67,0,67,0.5407274430786109,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,,,0.002737118,0.586506,5.584746,6.197432679,0.002737118,0.586506,5.584746,6.197432679,0,0,0,0,0.004950543,0.030916379,0.028186077,6.278797684,,0.006935005,0.015786533,,0.056549246
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t4,4,ok,D,3.896776432,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,35,35,0,35,0.5407274430786109,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,,,0.002919426,0.537823,2.96793,3.637841493,0.002919426,0.537823,2.96793,3.637841493,0,0,0,0,0.005721601,0.032249241,0.023562645,3.723177885,,0.00805103,0.010690417,,0.093323613
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t1,1,ok,E,28.409444035,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,35,35,0,35,0.5407274430786109,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,,,23.594160695,1.031201,3.526597,28.174369757,23.594160695,1.031201,3.526597,28.174369757,0,0,0,0,0.004708043,0.042003829,0.024962741,28.251491949,,0.006202157,0.014366853,,0.065708463
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t2,2,ok,D,5.499343794,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,63,63,0,63,0.5407274430786109,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,,,0.002483032,0.441954,4.755324,5.216045355,0.002483032,0.441954,4.755324,5.216045355,0,0,0,0,0.005216277,0.041729136,0.016878174,5.309286536,,0.008891913,0.016737274,,0.100604484
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t3,3,ok,E,9.460511502,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,67,67,0,67,0.5407274430786109,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.002209938,0.560612,8.596609,9.184482572,0.002209938,0.560612,8.596609,9.184482572,0,0,0,0,0.004128061,0.063504027,0.034099395,9.274727334,,0.008809703,0.014018269,,0.061224713
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t4,4,ok,D,3.975490692,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,35,35,0,35,0.5407274430786109,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.002745214,0.541449,3.125645,3.747029654,0.002745214,0.541449,3.125645,3.747029654,0,0,0,0,0.003739156,0.035186107,0.012333079,3.8210032,,0.007059295,0.00841363,,0.087756225
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t1,1,error,E,10.884484153,small,lightweight_small,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,50,50,0,50,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,,,8.85236516,0.421589,1.314533,10.615339384,8.85236516,0.421589,1.314533,10.615339384,0,0,0,0,0.006159371,0.040691127,0.013144937,10.70904563,0.027525774,0.00664191,0.016721114,,0.06455429
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t2,2,ok,D,31.424560868,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,63,63,0,63,0.5886331604106347,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,,,23.130769284,0.880855,6.979478,31.00803702,23.130769284,0.880855,6.979478,31.00803702,0,0,0,0,0.004357014,0.034468489,0.017258214,31.098630904,0.157725386,0.008469849,0.014280225,,0.089370787
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t3,3,ok,E,6.773576765,large,lightweight_resident,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,54,54,0,54,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,,,0.002858222,0.511321,6.020851,6.562423792,0.002858222,0.511321,6.020851,6.562423792,0,0,0,0,0.004708457,0.030912891,0.013931792,6.644528984,,0.007565491,0.011742834,,0.060186316
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t4,4,ok,D,3.81228899,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,35,35,0,35,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,,,0.002959832,0.574439,2.89215,3.544257035,0.002959832,0.574439,2.89215,3.544257035,0,0,0,0,0.006159564,0.032868901,0.014039789,3.633719474,,0.008722188,0.013468759,,0.103310315
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t1,1,error,E,11.699715057,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,50,50,0,50,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,,,9.639862586,0.415383,1.297533,11.385167971,9.639862586,0.415383,1.297533,11.385167971,0,0,0,0,0.00566416,0.046309528,0.021022492,11.472874276,,0.008728613,0.016642585,,0.128473403
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t2,2,error,D,1.843714106,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,61,61,0,61,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,,False,,,,,0.003010948,0.11433,1.418961,1.600436441,0.003010948,0.11433,1.418961,1.600436441,0,0,0,0,0.004843885,0.036860643,0.013778327,1.678462526,,0.008420415,0.009712316,,0.091635994
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t3,3,ok,E,1.811959083,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,55,55,0,55,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.002075246,0.143458,1.378683,1.5444169,0.002075246,0.143458,1.378683,1.5444169,0,0,0,0,0.004677898,0.043303988,0.014969139,1.65459725,,0.00654482,0.011628839,,0.076237149
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t4,4,ok,D,1.700265706,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,50,50,0,50,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.001972653,0.125945,1.227049,1.475306921,0.001972653,0.125945,1.227049,1.475306921,0,0,0,0,0.004467781,0.030543409,0.014977587,1.562228215,,0.007496202,0.012030449,,0.068522063
