arm,deadline_seconds,correct_delivered_percent_of_144,validated_delivered_percent_of_144
cascade,2.279765589,0.0,0.0
cascade,2.282627395,0.0,0.0
cascade,2.288092717,0.0,0.0
cascade,2.306649754,0.0,0.0
cascade,2.31253249,0.0,0.0
cascade,2.314839201,0.0,0.0
cascade,2.315383468,0.0,0.0
cascade,2.319663184,0.0,0.0
cascade,2.327356955,0.0,0.0
cascade,2.328789735,0.0,0.0
cascade,2.350461263,0.0,0.0
cascade,2.382449516,0.0,0.0
cascade,2.422576846,0.0,0.0
cascade,2.424959319,0.0,0.0
cascade,2.47726926,0.0,0.0
cascade,2.529076756,0.0,0.0
cascade,2.554599836,0.0,0.0
cascade,2.563146393,0.0,0.0
cascade,2.566360749,0.0,0.0
cascade,2.574170204,0.0,0.0
cascade,2.61548358,0.0,0.0
cascade,2.623601963,0.0,0.0
cascade,2.65081721,0.0,0.0
cascade,2.652581715,0.0,0.0
cascade,2.681493455,0.0,0.0
cascade,2.683140303,0.0,0.0
cascade,2.730838794,0.0,0.0
cascade,2.766687677,0.0,0.0
cascade,2.771038997,0.0,0.0
cascade,2.775430443,0.0,0.0
cascade,2.792593072,0.0,0.0
cascade,2.796808154,0.0,0.0
cascade,2.797452393,0.6944444444444444,0.6944444444444444
cascade,2.849233798,0.6944444444444444,0.6944444444444444
cascade,2.893583764,0.6944444444444444,0.6944444444444444
cascade,2.910333456,0.6944444444444444,0.6944444444444444
cascade,2.925901811,0.6944444444444444,0.6944444444444444
cascade,2.943032642,0.6944444444444444,1.3888888888888888
cascade,2.953023881,0.6944444444444444,1.3888888888888888
cascade,2.954283381,0.6944444444444444,1.3888888888888888
cascade,2.9568127,0.6944444444444444,1.3888888888888888
cascade,2.957492303,0.6944444444444444,2.0833333333333335
cascade,3.034148079,0.6944444444444444,2.0833333333333335
cascade,3.050863636,0.6944444444444444,2.0833333333333335
cascade,3.070841461,0.6944444444444444,2.0833333333333335
cascade,3.105461628,0.6944444444444444,2.0833333333333335
cascade,3.129580521,0.6944444444444444,2.0833333333333335
cascade,3.163803055,0.6944444444444444,2.0833333333333335
cascade,3.178139265,0.6944444444444444,2.0833333333333335
cascade,3.185572256,0.6944444444444444,2.0833333333333335
cascade,3.216418343,1.3888888888888888,2.7777777777777777
cascade,3.216579485,1.3888888888888888,2.7777777777777777
cascade,3.263073398,1.3888888888888888,2.7777777777777777
cascade,3.267437894,1.3888888888888888,2.7777777777777777
cascade,3.270993466,1.3888888888888888,2.7777777777777777
cascade,3.312761622,1.3888888888888888,2.7777777777777777
cascade,3.465058084,1.3888888888888888,2.7777777777777777
cascade,3.486915668,1.3888888888888888,2.7777777777777777
cascade,3.515062358,2.0833333333333335,3.4722222222222223
cascade,3.55378897,2.7777777777777777,4.166666666666667
cascade,3.574113525,3.4722222222222223,4.861111111111111
cascade,3.578250429,4.166666666666667,5.555555555555555
cascade,3.596872855,4.861111111111111,6.25
cascade,3.606836074,4.861111111111111,6.25
cascade,3.612738265,4.861111111111111,6.25
cascade,3.690290607,5.555555555555555,6.944444444444445
cascade,3.70577046,6.25,7.638888888888889
cascade,3.768282345,6.25,7.638888888888889
cascade,3.797135995,6.25,8.333333333333334
cascade,3.805825525,6.25,9.027777777777779
cascade,3.898736084,6.25,9.027777777777779
cascade,3.917133636,6.25,9.027777777777779
cascade,3.925058882,6.944444444444445,9.722222222222221
cascade,3.927866752,7.638888888888889,10.416666666666666
cascade,3.960383051,7.638888888888889,10.416666666666666
cascade,4.01018165,7.638888888888889,11.11111111111111
cascade,4.018925412,8.333333333333334,11.805555555555555
cascade,4.03608633,9.027777777777779,12.5
cascade,4.058452551,9.027777777777779,12.5
cascade,4.084071238,9.027777777777779,13.194444444444445
cascade,4.108632126,9.722222222222221,13.88888888888889
cascade,4.130592145,10.416666666666666,14.583333333333334
cascade,4.133592653,11.11111111111111,15.277777777777779
cascade,4.152607767,11.805555555555555,15.972222222222221
cascade,4.229814335,12.5,16.666666666666668
cascade,4.260424606,12.5,17.36111111111111
cascade,4.373561272,12.5,17.36111111111111
cascade,4.407463618,12.5,17.36111111111111
cascade,4.418066878,12.5,17.36111111111111
cascade,4.498593526,13.194444444444445,18.055555555555557
cascade,4.523136977,13.194444444444445,18.75
cascade,4.606891685,13.194444444444445,18.75
cascade,4.947959949,13.88888888888889,19.444444444444443
cascade,5.000336127,13.88888888888889,19.444444444444443
cascade,5.103110643,13.88888888888889,19.444444444444443
cascade,5.120430402,14.583333333333334,20.13888888888889
cascade,5.176341817,14.583333333333334,20.13888888888889
cascade,5.239173362,14.583333333333334,20.13888888888889
cascade,5.256151901,14.583333333333334,20.833333333333332
cascade,5.262451792,14.583333333333334,20.833333333333332
cascade,5.277010545,15.277777777777779,21.52777777777778
cascade,5.279782389,15.277777777777779,21.52777777777778
cascade,5.285505422,15.277777777777779,21.52777777777778
cascade,5.302585478,15.277777777777779,22.22222222222222
cascade,5.319513504,15.277777777777779,22.916666666666668
cascade,5.347100115,15.277777777777779,23.61111111111111
cascade,5.394067256,15.277777777777779,23.61111111111111
cascade,5.416623204,15.277777777777779,24.305555555555557
cascade,5.430741387,15.277777777777779,24.305555555555557
cascade,5.451093832,15.972222222222221,25.0
cascade,5.486579186,15.972222222222221,25.694444444444443
cascade,5.491261096,16.666666666666668,26.38888888888889
cascade,5.491596533,16.666666666666668,26.38888888888889
cascade,5.614548798,17.36111111111111,27.083333333333332
cascade,5.629638369,17.36111111111111,27.083333333333332
cascade,5.642609327,17.36111111111111,27.77777777777778
cascade,5.779409179,18.055555555555557,28.47222222222222
cascade,5.780554449,18.055555555555557,28.47222222222222
cascade,5.808507335,18.055555555555557,28.47222222222222
cascade,5.814796714,18.055555555555557,28.47222222222222
cascade,5.84453502,18.055555555555557,28.47222222222222
cascade,5.886357231,18.055555555555557,28.47222222222222
cascade,5.910083257,18.055555555555557,28.47222222222222
cascade,5.951002793,18.055555555555557,29.166666666666668
cascade,5.964832044,18.055555555555557,29.86111111111111
cascade,5.979433854,18.055555555555557,29.86111111111111
cascade,6.060140115,18.055555555555557,30.555555555555557
cascade,6.08548085,18.75,31.25
cascade,6.099978558,18.75,31.944444444444443
cascade,6.114410241,18.75,31.944444444444443
cascade,6.144870804,18.75,31.944444444444443
cascade,6.194985258,18.75,32.638888888888886
cascade,6.237935943,18.75,33.333333333333336
cascade,6.246413983,18.75,33.333333333333336
cascade,6.270514609,18.75,33.333333333333336
cascade,6.377022901,18.75,33.333333333333336
cascade,6.382777635,19.444444444444443,34.02777777777778
cascade,6.413102346,20.13888888888889,34.72222222222222
cascade,6.449259234,20.13888888888889,34.72222222222222
cascade,6.485947463,20.13888888888889,35.416666666666664
cascade,6.48883252,20.13888888888889,36.111111111111114
cascade,6.516744092,20.13888888888889,36.111111111111114
cascade,6.519632129,20.13888888888889,36.111111111111114
cascade,6.69294399,20.13888888888889,36.111111111111114
cascade,6.696691933,20.13888888888889,36.111111111111114
cascade,6.706152118,20.13888888888889,36.111111111111114
cascade,6.778615899,20.13888888888889,36.80555555555556
cascade,6.82602451,20.13888888888889,37.5
cascade,6.841659675,20.13888888888889,37.5
cascade,6.843205479,20.13888888888889,38.19444444444444
cascade,6.921902498,20.13888888888889,38.19444444444444
cascade,6.957412085,20.13888888888889,38.888888888888886
cascade,6.978357885,20.13888888888889,38.888888888888886
cascade,6.990474058,20.833333333333332,39.583333333333336
cascade,7.015069944,20.833333333333332,39.583333333333336
cascade,7.019441678,21.52777777777778,40.27777777777778
cascade,7.023715637,21.52777777777778,40.27777777777778
cascade,7.034745486,21.52777777777778,40.97222222222222
cascade,7.059284584,21.52777777777778,40.97222222222222
cascade,7.086878922,21.52777777777778,41.666666666666664
cascade,7.116804733,21.52777777777778,41.666666666666664
cascade,7.141649126,21.52777777777778,41.666666666666664
cascade,7.187895435,21.52777777777778,41.666666666666664
cascade,7.190088792,21.52777777777778,41.666666666666664
cascade,7.239424419,21.52777777777778,41.666666666666664
cascade,7.246915075,22.22222222222222,42.361111111111114
cascade,7.249229605,22.916666666666668,43.05555555555556
cascade,7.262000376,22.916666666666668,43.75
cascade,7.349511443,22.916666666666668,44.44444444444444
cascade,7.370763923,22.916666666666668,44.44444444444444
cascade,7.455182376,22.916666666666668,45.138888888888886
cascade,7.500384753,22.916666666666668,45.833333333333336
cascade,7.504243705,22.916666666666668,45.833333333333336
cascade,7.523390571,22.916666666666668,45.833333333333336
cascade,7.539167792,22.916666666666668,46.52777777777778
cascade,7.550039393,22.916666666666668,47.22222222222222
cascade,7.584695837,22.916666666666668,47.22222222222222
cascade,7.667656524,22.916666666666668,47.22222222222222
cascade,7.70022249,22.916666666666668,47.22222222222222
cascade,7.717490846,22.916666666666668,47.22222222222222
cascade,7.727830943,22.916666666666668,47.916666666666664
cascade,7.770842751,22.916666666666668,48.611111111111114
cascade,7.789981679,22.916666666666668,48.611111111111114
cascade,7.807810003,22.916666666666668,48.611111111111114
cascade,7.838206742,22.916666666666668,48.611111111111114
cascade,7.868913504,22.916666666666668,48.611111111111114
cascade,7.883848548,22.916666666666668,49.30555555555556
cascade,7.8903959,23.61111111111111,50.0
cascade,7.913680896,24.305555555555557,50.69444444444444
cascade,7.930824795,24.305555555555557,50.69444444444444
cascade,7.954418923,24.305555555555557,50.69444444444444
cascade,7.957814496,25.0,51.388888888888886
cascade,7.986825694,25.694444444444443,52.083333333333336
cascade,8.028157343,25.694444444444443,52.083333333333336
cascade,8.127944364,25.694444444444443,52.083333333333336
cascade,8.168969878,25.694444444444443,52.77777777777778
cascade,8.262094501,25.694444444444443,53.47222222222222
cascade,8.288368668,25.694444444444443,54.166666666666664
cascade,8.307745569,25.694444444444443,54.861111111111114
cascade,8.500620673,25.694444444444443,54.861111111111114
cascade,8.515119468,26.38888888888889,55.55555555555556
cascade,8.590857498,26.38888888888889,56.25
cascade,8.629248954,26.38888888888889,56.94444444444444
cascade,8.633618304,26.38888888888889,56.94444444444444
cascade,8.636343441,26.38888888888889,57.638888888888886
cascade,8.640345121,26.38888888888889,57.638888888888886
cascade,8.687007699,26.38888888888889,58.333333333333336
cascade,8.700593448,26.38888888888889,59.02777777777778
cascade,8.726917893,26.38888888888889,59.72222222222222
cascade,8.754706831,26.38888888888889,60.416666666666664
cascade,8.812917811,26.38888888888889,60.416666666666664
cascade,8.818569841,26.38888888888889,61.111111111111114
cascade,8.832493818,27.083333333333332,61.80555555555556
cascade,8.883546926,27.083333333333332,61.80555555555556
cascade,8.889552996,27.083333333333332,61.80555555555556
cascade,8.925851403,27.083333333333332,61.80555555555556
cascade,8.974769838,27.083333333333332,62.5
cascade,8.984254228,27.083333333333332,62.5
cascade,8.989373813,27.083333333333332,63.19444444444444
cascade,8.991568185,27.083333333333332,63.19444444444444
cascade,9.007382136,27.083333333333332,63.19444444444444
cascade,9.035153013,27.083333333333332,63.19444444444444
cascade,9.047965213,27.083333333333332,63.888888888888886
cascade,9.179771102,27.083333333333332,64.58333333333333
cascade,9.255988438,27.083333333333332,64.58333333333333
cascade,9.278241407,27.083333333333332,65.27777777777777
cascade,9.285887243,27.77777777777778,65.97222222222223
cascade,9.296196993,27.77777777777778,66.66666666666667
cascade,9.324183385,27.77777777777778,67.36111111111111
cascade,9.381097528,27.77777777777778,67.36111111111111
cascade,9.395548687,28.47222222222222,68.05555555555556
cascade,9.450057225,28.47222222222222,68.05555555555556
cascade,9.461184903,28.47222222222222,68.75
cascade,9.513686076,28.47222222222222,69.44444444444444
cascade,9.529441861,28.47222222222222,70.13888888888889
cascade,9.535500963,28.47222222222222,70.83333333333333
cascade,9.681573074,29.166666666666668,71.52777777777777
cascade,9.715088393,29.166666666666668,72.22222222222223
cascade,9.833896019,29.86111111111111,72.91666666666667
cascade,9.844612613,29.86111111111111,72.91666666666667
cascade,9.848277625,29.86111111111111,72.91666666666667
cascade,10.016190772,29.86111111111111,72.91666666666667
cascade,10.030781024,29.86111111111111,72.91666666666667
cascade,10.065004621,29.86111111111111,72.91666666666667
cascade,10.088122034,29.86111111111111,72.91666666666667
cascade,10.091155773,29.86111111111111,73.61111111111111
cascade,10.156406094,29.86111111111111,73.61111111111111
cascade,10.180409472,29.86111111111111,74.30555555555556
cascade,10.180987011,30.555555555555557,75.0
cascade,10.201621981,30.555555555555557,75.0
cascade,10.304806726,30.555555555555557,75.0
cascade,10.419345511,30.555555555555557,75.0
cascade,10.774160902,30.555555555555557,75.69444444444444
cascade,10.831473648,30.555555555555557,75.69444444444444
cascade,10.833559937,30.555555555555557,75.69444444444444
cascade,10.834054733,30.555555555555557,75.69444444444444
cascade,10.868206911,30.555555555555557,76.38888888888889
cascade,10.922822572,30.555555555555557,77.08333333333333
cascade,11.00691802,30.555555555555557,77.08333333333333
cascade,11.052898936,30.555555555555557,77.08333333333333
cascade,11.055301053,30.555555555555557,77.08333333333333
cascade,11.058392387,30.555555555555557,77.08333333333333
cascade,11.099718522,30.555555555555557,77.77777777777777
cascade,11.171224304,30.555555555555557,78.47222222222223
cascade,11.269963106,31.25,79.16666666666667
cascade,11.279956603,31.25,79.86111111111111
cascade,11.443159085,31.25,79.86111111111111
cascade,11.443379754,31.25,80.55555555555556
cascade,11.506307297,31.25,81.25
cascade,11.595757545,31.25,81.25
cascade,11.671658036,31.25,81.25
cascade,11.719405908,31.25,81.25
cascade,11.74460453,31.25,81.25
cascade,11.746058391,31.944444444444443,81.94444444444444
cascade,11.819224628,31.944444444444443,82.63888888888889
cascade,11.8788347,31.944444444444443,83.33333333333333
cascade,11.957704521,31.944444444444443,83.33333333333333
cascade,11.963851123,31.944444444444443,83.33333333333333
cascade,11.97342812,31.944444444444443,83.33333333333333
cascade,12.02175334,31.944444444444443,83.33333333333333
cascade,12.243830748,31.944444444444443,84.02777777777777
cascade,12.278776496,31.944444444444443,84.72222222222223
cascade,12.42753413,31.944444444444443,84.72222222222223
cascade,12.45709442,31.944444444444443,84.72222222222223
cascade,12.45767866,31.944444444444443,85.41666666666667
cascade,12.734488944,31.944444444444443,86.11111111111111
cascade,12.887691893,31.944444444444443,86.11111111111111
cascade,13.176332089,31.944444444444443,86.11111111111111
cascade,13.682340716,31.944444444444443,86.11111111111111
cascade,13.989318456,31.944444444444443,86.80555555555556
cascade,14.028442032,31.944444444444443,87.5
cascade,14.159851406,31.944444444444443,87.5
cascade,14.440552466,31.944444444444443,88.19444444444444
cascade,14.469208106,31.944444444444443,88.19444444444444
cascade,14.570334045,31.944444444444443,88.88888888888889
cascade,14.630593453,31.944444444444443,88.88888888888889
cascade,14.828852513,31.944444444444443,88.88888888888889
cascade,14.843297661,31.944444444444443,88.88888888888889
cascade,15.164716901,31.944444444444443,89.58333333333333
cascade,15.191778419,31.944444444444443,90.27777777777777
cascade,15.341505618,31.944444444444443,90.27777777777777
cascade,15.370786688,31.944444444444443,90.27777777777777
cascade,15.600768428,31.944444444444443,90.27777777777777
cascade,15.671033045,31.944444444444443,90.27777777777777
cascade,15.86496397,31.944444444444443,90.27777777777777
cascade,16.006237308,31.944444444444443,90.27777777777777
cascade,16.07824327,31.944444444444443,90.27777777777777
cascade,16.16265641,31.944444444444443,90.27777777777777
cascade,16.226600337,31.944444444444443,90.27777777777777
cascade,16.410511707,31.944444444444443,90.97222222222223
cascade,16.438608627,31.944444444444443,90.97222222222223
cascade,17.148151228,31.944444444444443,90.97222222222223
cascade,17.31004867,31.944444444444443,90.97222222222223
cascade,17.672782386,31.944444444444443,91.66666666666667
cascade,18.265756137,31.944444444444443,91.66666666666667
cascade,18.71018453,31.944444444444443,91.66666666666667
cascade,18.72938498,31.944444444444443,91.66666666666667
cascade,18.965982513,31.944444444444443,92.36111111111111
cascade,19.043840908,31.944444444444443,92.36111111111111
cascade,20.218408136,31.944444444444443,92.36111111111111
cascade,20.809213301,31.944444444444443,92.36111111111111
cascade,20.844047987,31.944444444444443,93.05555555555556
cascade,21.304779331,31.944444444444443,93.05555555555556
cascade,21.97845083,31.944444444444443,93.05555555555556
cascade,22.134141436,31.944444444444443,93.05555555555556
cascade,22.769022691,31.944444444444443,93.05555555555556
cascade,23.306651127,31.944444444444443,93.05555555555556
cascade,23.341958024,31.944444444444443,93.05555555555556
cascade,24.38652254,31.944444444444443,93.05555555555556
cascade,25.614028993,31.944444444444443,93.05555555555556
cascade,27.83337336,31.944444444444443,93.05555555555556
cascade,28.029266228,31.944444444444443,93.75
cascade,28.127150314,31.944444444444443,93.75
cascade,29.227627297,31.944444444444443,93.75
cascade,29.928474276,31.944444444444443,94.44444444444444
cascade,30.01601883,31.944444444444443,95.13888888888889
cascade,30.244361995,31.944444444444443,95.13888888888889
cascade,30.42459767,31.944444444444443,95.13888888888889
cascade,32.20247174,31.944444444444443,95.83333333333333
cascade,32.601532012,31.944444444444443,96.52777777777777
cascade,37.659707174,31.944444444444443,96.52777777777777
cascade,38.312603441,31.944444444444443,97.22222222222223
cascade,50.311104559,31.944444444444443,97.22222222222223
cascade,55.0,31.944444444444443,97.22222222222223
