sequence_id,pattern,arm,repetition,attempt_directory,id,index,component,exclusive_wall_seconds
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t3,3,deterministic_routing_and_bookkeeping,0.019673146
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t3,3,answer_generation,0.967931485
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t3,3,residency_audit,0.006795191
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t3,3,validation,0.005753509
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,unaccounted,0.007849034
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,other_instrumented,0.02491455
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,deterministic_routing_and_bookkeeping,0.01840298
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,answer_generation,1.033914478
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,residency_audit,0.007269216
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,ro_eeee_2_t4,4,validation,0.006615124
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,unaccounted,0.004209248
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,other_instrumented,0.023790246
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,deterministic_routing_and_bookkeeping,0.018507221
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,answer_generation,10.219440748
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,residency_audit,0.00671751
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t1,1,validation,0.00554914
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,unaccounted,0.007130476
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,other_instrumented,0.024009451
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,deterministic_routing_and_bookkeeping,0.023264895
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,memory_classifier,0.710861495
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,residency_audit,0.017115651
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,answer_generation,1.166297002
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t2,2,validation,0.004901194
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,unaccounted,0.003834905
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,other_instrumented,0.022385972
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,deterministic_routing_and_bookkeeping,0.026051722
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,memory_classifier,0.542816665
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,residency_audit,0.017406343
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,answer_generation,0.976133187
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t3,3,validation,0.004832169
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,unaccounted,0.005792216
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,other_instrumented,0.025404161
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,deterministic_routing_and_bookkeeping,0.02149975
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,memory_classifier,0.523256156
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,residency_audit,0.015838256
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,answer_generation,1.011618609
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,ro_eeee_2_t4,4,validation,0.008524673
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,unaccounted,0.005241766
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,other_instrumented,0.045221289
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,deterministic_routing_and_bookkeeping,0.031297596
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,retrieval,0.068664909
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,answer_generation,12.115161225
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,eviction,0.024020815
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,residency_audit,0.007695413
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t1,1,validation,0.013727626
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,unaccounted,0.004184624
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,other_instrumented,0.028146657
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,deterministic_routing_and_bookkeeping,0.032410772
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,memory_classifier,0.771835706
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,residency_audit,0.016108537
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,answer_generation,1.046065243
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t2,2,validation,0.00518314
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,unaccounted,0.004823613
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,other_instrumented,0.02389
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,deterministic_routing_and_bookkeeping,0.027916284
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,memory_classifier,0.537228898
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,residency_audit,0.01537169
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,answer_generation,0.733071957
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t3,3,validation,0.006407484
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,unaccounted,0.00501344
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,other_instrumented,0.023694988
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,deterministic_routing_and_bookkeeping,0.030936471
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,memory_classifier,0.534137994
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,residency_audit,0.016703683
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,answer_generation,0.726141396
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,ro_eeee_3_t4,4,validation,0.006462877
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,unaccounted,0.004702712
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,other_instrumented,0.052567017
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,deterministic_routing_and_bookkeeping,0.029349851
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,retrieval,0.07208734
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,answer_generation,36.756241949
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,residency_audit,0.008818276
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t1,1,validation,0.011030893
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,unaccounted,0.00427
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,other_instrumented,0.024338854
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,deterministic_routing_and_bookkeeping,0.020897382
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,memory_classifier,4.585719759
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,residency_audit,0.016090829
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,answer_generation,13.582744204
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t2,2,validation,0.005312804
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,unaccounted,0.005377157
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,other_instrumented,0.023154354
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,deterministic_routing_and_bookkeeping,0.022814571
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,memory_classifier,5.880893111
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,residency_audit,0.015811785
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,answer_generation,6.276156354
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t3,3,validation,0.007028228
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,unaccounted,0.005872687
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,other_instrumented,0.022944112
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,deterministic_routing_and_bookkeeping,0.026120075
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,memory_classifier,8.932255675
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,residency_audit,0.016526456
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,answer_generation,10.952504368
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,ro_eeee_3_t4,4,validation,0.004908893
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,unaccounted,0.0044286
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,other_instrumented,0.043720057
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,deterministic_routing_and_bookkeeping,0.017012012
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,retrieval,0.066762458
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,answer_generation,11.204984733
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,eviction,0.022791774
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,residency_audit,0.007684855
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t1,1,validation,0.013078785
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,unaccounted,0.004440471
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,other_instrumented,0.023631119
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,deterministic_routing_and_bookkeeping,0.01200254
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,answer_generation,1.005898939
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,residency_audit,0.007016297
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t2,2,validation,0.006322012
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,unaccounted,0.005779697
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,other_instrumented,0.024066457
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,deterministic_routing_and_bookkeeping,0.015064552
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,answer_generation,0.6298202
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,residency_audit,0.006220858
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t3,3,validation,0.00437967
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,unaccounted,0.005795249
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,other_instrumented,0.027426395
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,deterministic_routing_and_bookkeeping,0.013489608
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,answer_generation,0.601712932
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,residency_audit,0.009688702
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,ro_eeee_3_t4,4,validation,0.005342313
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,unaccounted,0.006306483
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,other_instrumented,0.04605875
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,deterministic_routing_and_bookkeeping,0.024124083
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,retrieval,0.118137585
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,answer_generation,10.873393279
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,residency_audit,0.007372901
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t1,1,validation,0.013707416
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,unaccounted,0.004118411
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,other_instrumented,0.024077844
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,deterministic_routing_and_bookkeeping,0.019651876
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,memory_classifier,0.766487057
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,residency_audit,0.014669898
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,answer_generation,1.050815827
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t2,2,validation,0.006852604
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,unaccounted,0.004488945
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,other_instrumented,0.021895724
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,deterministic_routing_and_bookkeeping,0.023780271
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,memory_classifier,0.53879491
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,residency_audit,0.017688417
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,answer_generation,0.696402346
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t3,3,validation,0.004490065
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,unaccounted,0.008218198
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,other_instrumented,0.024206743
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,deterministic_routing_and_bookkeeping,0.017076981
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,memory_classifier,0.53485411
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,residency_audit,0.015497081
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,answer_generation,0.711662979
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,ro_eeee_3_t4,4,validation,0.00463378
