attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,wall_seconds,workload_label,actual_generator,selected_model_size,model_size_decision_source,memory_decision_source,residency_before,residency_after,residency_condition,previous_actual_generator,following_turn_of_transition,following_small_return,return_to_small,output_tokens,prompt_tokens,model_digest,loaded_bytes,gpu_allocated_bytes,gpu_allocation_fraction,context_length,routing_inclusive_seconds,deterministic_routing_inclusive_seconds,memory_classifier_inclusive_seconds,compute_classifier_inclusive_seconds,model_transition_inclusive_seconds,unload_request_inclusive_seconds,eviction_verification_inclusive_seconds,memory_classifier_calls,compute_classifier_calls,generation_calls,unaccounted_seconds,other_instrumented_seconds,deterministic_routing_and_bookkeeping_seconds,answer_generation_seconds,eviction_seconds,residency_audit_seconds,validation_seconds,quality_label,correct,memory_classifier_seconds,retrieval_seconds
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t1,1,error,11.469650038,D,qwen3:0.6b,small,fixed_generator,policy_personal,[],"[""qwen3:0.6b""]",cold_start,,,False,False,,,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.019616118,0.008778275,0.0,0.0,0.00580258,0.0,0.0,0,0,1,0.004770441,0.043333441,0.019616118,11.210001551,,0.008348704,0.01313009,technical_failure,False,,0.170449693
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t2,2,ok,2.455515018,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,79,405,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.024514843,0.012664681,0.0,0.0,0.006713391,0.0,0.0,0,0,1,0.004380333,0.03616291,0.024514843,2.277407089,,0.007230514,0.015651254,partial,False,,0.090168075
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t3,3,ok,2.048026553,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,37,342,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.805497147,0.009298176,0.780527652,0.0,0.011022614,0.0,0.0,1,0,1,0.004323913,0.02531483,0.024969495,1.19992766,,0.015406468,0.00462403,complete,True,0.773460157,
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t4,4,ok,1.599768477,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,33,386,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.551435151,0.005195173,0.531099034,0.0,0.011050871,0.0,0.0,1,0,1,0.007081063,0.022270779,0.020336117,1.004941544,,0.016633687,0.006083777,complete,True,0.52242151,
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t1,1,error,41.273851799,D,qwen3:1.7b,large,lightweight_large,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,,,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.032400594,0.015067473,0.0,0.0,0.04562279,0.015482149,0.010771098,0,0,1,0.004956567,0.043008833,0.032400594,41.04818092,0.026253247,0.008361601,0.01700648,technical_failure,False,,0.093683557
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t2,2,ok,21.839911303,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.038535744,0.020041959,0.0,0.0,0.004691113,0.0,0.0,0,0,1,0.007255913,0.043220168,0.038535744,21.612299231,,0.00824857,0.01357866,complete,True,,0.116773017
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t3,3,ok,13.54268306,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,4.05404835,0.011647651,4.021234941,0.0,0.012690744,0.0,0.0,1,0,1,0.004425691,0.023913798,0.032813409,9.44627302,,0.016095553,0.004976503,complete,True,4.014185086,
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t4,4,ok,17.346899675,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,378,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,5.775781534,0.010145848,5.745296306,0.0,0.26148004,0.018163143,0.221612906,1,0,1,0.004727466,0.021778362,0.030485228,11.28926685,0.239776049,0.018274764,0.006144818,complete,True,5.736446138,
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t1,1,ok,60.056689828,D,qwen3:1.7b,large,fixed_generator,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,108,551,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.016824176,0.007678019,0.0,0.0,0.004434559,0.0,0.0,0,0,1,0.004612232,0.042668901,0.016824176,59.819956817,,0.008635729,0.027598793,inappropriate_abstention,False,,0.13639318
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t2,2,ok,21.462185894,D,qwen3:1.7b,large,fixed_generator,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.023275697,0.011895925,0.0,0.0,0.00562137,0.0,0.0,0,0,1,0.006781716,0.041466752,0.023275697,21.257114482,,0.008137176,0.014022719,complete,True,,0.111387352
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t3,3,ok,13.283066545,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,5.004656621,0.007837449,4.978313892,0.0,0.012442096,0.0,0.0,1,0,1,0.004253046,0.030342416,0.026342729,8.230521124,,0.015505513,0.004853907,complete,True,4.97124781,
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t4,4,ok,9.742030379,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,25,350,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,4.021634706,0.007907308,3.997818537,0.0,0.011531042,0.0,0.0,1,0,1,0.004324857,0.022308509,0.023816169,5.680034515,,0.020691404,0.00430092,complete,True,3.986554005,
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t1,1,ok,52.649935522,D,qwen3:1.7b,large,lightweight_large,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,108,551,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.013714154,0.0,0.0,0.0,0.040409697,0.015697731,0.00867088,0,0,1,0.004197068,0.041625992,0.013714154,52.434449373,0.024368611,0.018339505,0.018702921,inappropriate_abstention,False,,0.094537898
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t2,2,ok,16.33409698,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.01667457,0.0,0.0,0.0,0.005708315,0.0,0.0,0,0,1,0.00602512,0.039530507,0.01667457,16.162386919,,0.008730306,0.02457496,complete,True,,0.076174598
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t3,3,ok,5.611861374,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.016123452,0.0,0.0,0.0,0.008897516,0.0,0.0,0,0,1,0.005493063,0.024384138,0.016123452,5.553422503,,0.007603953,0.004834265,complete,True,,
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t4,4,ok,10.882125912,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,378,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.013684517,0.0,0.0,0.0,0.236515201,0.014997385,0.194919941,0,0,1,0.004764567,0.021005021,0.013684517,10.619760619,0.209917326,0.0084054,0.004588462,complete,True,,
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t1,1,error,11.16450407,D,qwen3:0.6b,small,fixed_generator,policy_personal,[],"[""qwen3:0.6b""]",cold_start,,,False,False,,,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.020166185,0.010158488,0.0,0.0,0.00417432,0.0,0.0,0,0,1,0.004665479,0.043022133,0.020166185,10.990904258,,0.007735904,0.014920324,technical_failure,False,,0.083089787
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t2,2,ok,2.601484325,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,79,405,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.017939642,0.00794817,0.0,0.0,0.007735424,0.0,0.0,0,0,1,0.005016601,0.038139907,0.017939642,2.437745806,,0.007588152,0.011280591,partial,False,,0.083773626
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t3,3,ok,2.143472931,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,37,342,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.789198522,0.008241689,0.762160638,0.0,0.012846653,0.0,0.0,1,0,1,0.005066171,0.02965219,0.027037884,1.303692894,,0.017329786,0.005320264,complete,True,0.755373742,
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t4,4,ok,1.658270308,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,33,386,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.538636048,0.005183105,0.518849884,0.0,0.012133945,0.0,0.0,1,0,1,0.005790208,0.023390119,0.019786164,1.075273724,,0.018282379,0.005776062,complete,True,0.509971652,
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t1,1,error,41.817593494,D,qwen3:1.7b,large,lightweight_large,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,,,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.032117811,0.014546114,0.0,0.0,0.032228566,0.010529367,0.007279105,0,0,1,0.004417787,0.046822347,0.032117811,41.549506808,0.017808472,0.007308524,0.018062681,technical_failure,False,,0.141549064
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t2,2,ok,7.807143367,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.03643753,0.018481157,0.0,0.0,0.004229846,0.0,0.0,0,0,1,0.005024973,0.036375868,0.03643753,7.61566287,,0.00924042,0.014660413,complete,True,,0.089741293
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t3,3,ok,9.424343849,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,4.601839032,0.013183029,4.570977103,0.0,0.011116538,0.0,0.0,1,0,1,0.004666853,0.024329234,0.030861929,4.777644694,,0.017989824,0.005594719,complete,True,4.563256596,
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t4,4,ok,13.786131701,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,378,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,3.046942056,0.009597681,3.016555332,0.0,0.246362311,0.014148725,0.201330592,1,0,1,0.00504005,0.029159814,0.030386724,10.475972727,0.215479317,0.014652678,0.005894027,complete,True,3.009546364,
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t1,1,ok,32.444144743,D,qwen3:1.7b,large,fixed_generator,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,108,551,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.017096551,0.008747465,0.0,0.0,0.003968185,0.0,0.0,0,0,1,0.010508936,0.041227214,0.017096551,32.273750441,,0.006937305,0.01715244,inappropriate_abstention,False,,0.077471856
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t2,2,ok,11.386477457,D,qwen3:1.7b,large,fixed_generator,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.015483395,0.006697585,0.0,0.0,0.004819606,0.0,0.0,0,0,1,0.005959387,0.040827234,0.015483395,11.219536965,,0.009889016,0.01082975,complete,True,,0.08395171
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t3,3,ok,5.812574417,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,2.314986473,0.00677711,2.290516452,0.0,0.009707634,0.0,0.0,1,0,1,0.004130691,0.029048054,0.024470021,3.452032039,,0.014088509,0.005515279,complete,True,2.283289824,
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t4,4,ok,5.016146613,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,25,350,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,1.961717622,0.004443309,1.943462515,0.0,0.010154146,0.0,0.0,1,0,1,0.004827258,0.023021946,0.018255107,3.015229633,,0.013431212,0.005185477,complete,True,1.93619598,
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t1,1,ok,45.663697326,D,qwen3:1.7b,large,lightweight_large,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,108,551,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.014431896,0.0,0.0,0.0,0.033358883,0.012631101,0.006935234,0,0,1,0.006153487,0.03767062,0.014431896,45.474427826,0.019566335,0.00683095,0.022877315,inappropriate_abstention,False,,0.081738897
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t2,2,ok,12.143686942,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,73,405,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.016319335,0.0,0.0,0.0,0.005382261,0.0,0.0,0,0,1,0.005650625,0.036196809,0.016319335,11.975183165,,0.008737673,0.01513293,complete,True,,0.086466405
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t3,3,ok,4.476730899,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,314,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,0.014323495,0.0,0.0,0.0,0.004039593,0.0,0.0,0,0,1,0.006911499,0.023485855,0.014323495,4.420193967,,0.007305977,0.004510106,complete,True,,
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t4,4,ok,10.799556835,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,378,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.015515921,0.0,0.0,0.0,0.260334509,0.012931001,0.23068793,0,0,1,0.004693602,0.021683046,0.015515921,10.500910932,0.243618931,0.008151384,0.004983019,complete,True,,
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t1,1,error,11.495157762,D,qwen3:0.6b,small,fixed_generator,policy_personal,[],"[""qwen3:0.6b""]",cold_start,,,False,False,,,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.01706975,0.008280339,0.0,0.0,0.004940817,0.0,0.0,0,0,1,0.006040148,0.037331404,0.01706975,11.333658955,,0.007917099,0.012450483,technical_failure,False,,0.080689923
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t2,2,ok,2.654522502,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,79,405,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.018385827,0.008398458,0.0,0.0,0.005783052,0.0,0.0,0,0,1,0.004310881,0.035369468,0.018385827,2.475304817,,0.007174614,0.015148355,partial,False,,0.09882854
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t3,3,ok,2.190675829,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,37,342,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.849364796,0.009041134,0.824221773,0.0,0.013683865,0.0,0.0,1,0,1,0.004646892,0.027076103,0.025143023,1.292900243,,0.017114527,0.006434145,complete,True,0.817360896,
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t4,4,ok,1.641059833,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,33,386,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.596246527,0.005409922,0.577915484,0.0,0.010526619,0.0,0.0,1,0,1,0.004326274,0.023258742,0.018331043,1.003830672,,0.013948962,0.006323742,complete,True,0.571040398,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t1,1,ok,10.882655338,E,qwen3:0.6b,small,lightweight_small,policy_general,[],"[""qwen3:0.6b""]",cold_start,,,False,False,37,345,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.037673631,0.019104501,0.0,0.0,0.035877013,0.014980119,0.006417843,0,0,1,0.004917457,0.032584521,0.037673631,10.769742961,0.021397962,0.009305013,0.007033793,complete,True,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t2,2,ok,43.626951118,D,qwen3:1.7b,large,lightweight_large,policy_general,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,52,378,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.024069415,0.009987493,0.0,0.0,0.164328114,0.014711728,0.124623141,0,0,1,0.007286919,0.031798103,0.024069415,43.411202917,0.139334869,0.008536387,0.004722508,complete,True,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t3,3,ok,4.664474588,E,qwen3:1.7b,large,lightweight_resident,policy_general,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,26,443,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.025279233,0.008984206,0.0,0.0,0.005109077,0.0,0.0,0,0,1,0.00709133,0.020040298,0.025279233,4.600420645,,0.006842812,0.00480027,complete,True,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t4,4,ok,18.861019503,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,36,513,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,3.419857968,0.009344374,3.391427015,0.0,0.009680734,0.0,0.0,1,0,1,0.005799044,0.023573467,0.028430953,15.396391072,,0.015482082,0.006555606,incorrect,False,3.384787279,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t1,1,ok,45.316641482,E,qwen3:1.7b,large,fixed_generator,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,62,317,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.018085569,0.009617566,0.0,0.0,0.005191479,0.0,0.0,0,0,1,0.004094717,0.026137146,0.018085569,45.254646873,,0.006240943,0.007436234,complete,True,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t2,2,ok,16.991979582,D,qwen3:1.7b,large,fixed_generator,policy_general,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,50,407,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.01376214,0.005172087,0.0,0.0,0.005596129,0.0,0.0,0,0,1,0.003969083,0.025650765,0.01376214,16.934852158,,0.00808153,0.005663906,complete,True,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t3,3,ok,8.706343204,E,qwen3:1.7b,large,fixed_generator,policy_general,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,65,471,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.014466604,0.004298114,0.0,0.0,0.004389381,0.0,0.0,0,0,1,0.006009962,0.021846902,0.014466604,8.647965512,,0.009372279,0.006681945,complete,True,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t4,4,ok,14.49189535,D,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,48,509,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,2.564247445,0.004363012,2.544103046,0.0,0.010834585,0.0,0.0,1,0,1,0.004148864,0.02318578,0.020144399,11.887833487,,0.016661278,0.004489479,incorrect,False,2.535432063,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t1,1,ok,10.838570693,E,qwen3:0.6b,small,lightweight_small,policy_general,[],"[""qwen3:0.6b""]",cold_start,,,False,False,37,345,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.014496395,0.0,0.0,0.0,0.037216946,0.012655713,0.008150522,0,0,1,0.005327898,0.026701889,0.014496395,10.757942773,0.020806235,0.006726265,0.006569238,complete,True,,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t2,2,ok,38.386957573,D,qwen3:1.7b,large,lightweight_large,policy_general,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,46,378,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.01321339,0.0,0.0,0.0,0.171078465,0.012980616,0.134702755,0,0,1,0.004484519,0.025892493,0.01321339,38.18403019,0.147683371,0.00709757,0.00455604,complete,True,,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t3,3,ok,16.311104988,E,qwen3:1.7b,large,lightweight_resident,policy_general,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,26,443,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.015930892,0.0,0.0,0.0,0.005615169,0.0,0.0,0,0,1,0.004295523,0.024547054,0.015930892,16.254167402,,0.007994326,0.004169791,complete,True,,
