sequence_id,pattern,repetition,id,index,comparator,adaptive_status,comparator_status,adaptive_actual_model,comparator_actual_model,identical_actual_model,adaptive_residency_condition,comparator_residency_condition,adaptive_minus_comparator_seconds,output_tokens_difference,gpu_allocation_fraction_difference,adaptive_correct,comparator_correct,quality_outcome,adaptive_minus_comparator_excluding_residency_audit_seconds
ro_ddee_3,DDEE,3,ro_ddee_3_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,7.23366802,-9,-0.41136683958936526,True,True,both_correct,7.232792722999999
ro_ddee_3,DDEE,3,ro_ddee_3_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,3.611769431999999,0,-0.025906846699296104,True,True,both_correct,3.6078681169999993
ro_ddee_3,DDEE,3,ro_ddee_3_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,4.94761295,0,-0.025906846699296104,True,True,both_correct,4.936929103
ro_ddee_3,DDEE,3,ro_ddee_3_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,model_switch,resident_same_model,12.145071868,-8,0.0,True,True,both_correct,12.144368152
ro_ddee_3,DDEE,3,ro_ddee_3_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,model_switch,resident_same_model,8.769985088,0,0.38545999289006916,True,True,both_correct,8.768763622
ro_ddee_3,DDEE,3,ro_ddee_3_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,model_switch,model_switch,2.9865748659999998,0,0.0,True,True,both_correct,2.980073572
ro_eded_1,EDED,1,ro_eded_1_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.0501191479999985,0,0.0,True,True,both_correct,0.0477181669999985
ro_eded_1,EDED,1,ro_eded_1_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-34.433986144,-25,0.41136683958936526,True,True,both_correct,-34.437050214
ro_eded_1,EDED,1,ro_eded_1_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.04408464499999987,0,0.0,True,True,both_correct,0.04150589699999987
ro_eded_1,EDED,1,ro_eded_1_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,42.457585864,20,-0.41136683958936526,True,False,adaptive_only_correct,42.456557906
ro_eded_1,EDED,1,ro_eded_1_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,26.634971536000002,2,0.0,True,True,both_correct,26.634516679
ro_eded_1,EDED,1,ro_eded_1_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,5.239993545000004,6,0.023954719303319272,True,True,both_correct,5.238554728000004
ro_eded_1,EDED,1,ro_eded_1_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,3.463146487,-6,-0.41136683958936526,True,False,adaptive_only_correct,3.463986925
ro_eded_1,EDED,1,ro_eded_1_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-4.0418686159999995,-39,0.0,True,True,both_correct,-4.039339149
ro_eded_1,EDED,1,ro_eded_1_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-11.6466304,0,0.023954719303319272,True,True,both_correct,-11.645478886
ro_eded_1,EDED,1,ro_eded_1_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,16.856011893,4,-0.41136683958936526,False,False,neither_correct,16.853379579000002
ro_eded_1,EDED,1,ro_eded_1_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,4.369124153000001,-12,0.0,False,False,neither_correct,4.370303349000001
ro_eded_1,EDED,1,ro_eded_1_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,3.0796672900000015,0,0.023954719303319272,False,False,neither_correct,3.0708813600000013
ro_eded_1,EDED,2,ro_eded_1_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-2.496379514999999,0,0.0,True,True,both_correct,-2.4972164599999993
ro_eded_1,EDED,2,ro_eded_1_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-20.87138655,-25,0.36150899453539453,True,True,both_correct,-20.87132101
ro_eded_1,EDED,2,ro_eded_1_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.06833766899999993,0,0.0,True,True,both_correct,-0.06877251399999994
ro_eded_1,EDED,2,ro_eded_1_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,50.021593627,7,-0.38545999289006916,False,False,neither_correct,49.996372691000005
ro_eded_1,EDED,2,ro_eded_1_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,46.166468875999996,-11,-0.023950998354674624,False,True,comparator_only_correct,46.143469135
ro_eded_1,EDED,2,ro_eded_1_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,9.037637113999999,-7,0.09971987765363832,False,True,comparator_only_correct,9.014216645
ro_eded_1,EDED,2,ro_eded_1_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,8.791128301,-6,-0.38545999289006916,True,False,adaptive_only_correct,8.790982197
ro_eded_1,EDED,2,ro_eded_1_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.4119375649999997,-16,-0.023950998354674624,True,True,both_correct,2.4154196889999997
ro_eded_1,EDED,2,ro_eded_1_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.9587915769999995,0,0.09971987765363832,True,True,both_correct,-0.9542015689999995
ro_eded_1,EDED,2,ro_eded_1_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,11.112600357,4,-0.38545999289006916,True,False,adaptive_only_correct,11.10925391
ro_eded_1,EDED,2,ro_eded_1_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,0.3031800310000001,-18,-0.023950998354674624,True,True,both_correct,0.2989850960000001
ro_eded_1,EDED,2,ro_eded_1_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,0.849983267999999,0,0.09971987765363832,True,True,both_correct,0.837696200999999
ro_eded_1,EDED,3,ro_eded_1_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.10252820500000048,0,0.0,True,True,both_correct,0.10165621700000048
ro_eded_1,EDED,3,ro_eded_1_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-24.632620040000003,-29,0.38545999289006916,True,True,both_correct,-24.633306772
ro_eded_1,EDED,3,ro_eded_1_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.44681260700000003,0,0.0,True,True,both_correct,-0.44576239700000003
ro_eded_1,EDED,3,ro_eded_1_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,27.252877492,7,-0.38545999289006916,False,False,neither_correct,27.253183359
ro_eded_1,EDED,3,ro_eded_1_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,22.003675546,-7,0.0,False,True,comparator_only_correct,22.003545352
ro_eded_1,EDED,3,ro_eded_1_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,-4.876571414000001,-13,0.025906846699296104,False,True,comparator_only_correct,-4.876380532000001
ro_eded_1,EDED,3,ro_eded_1_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,1.7844772940000002,-6,-0.38545999289006916,True,False,adaptive_only_correct,1.7826788990000002
ro_eded_1,EDED,3,ro_eded_1_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-1.0919732989999997,-10,0.0,True,True,both_correct,-1.0936410819999998
ro_eded_1,EDED,3,ro_eded_1_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-3.3267319049999995,0,0.025906846699296104,True,True,both_correct,-3.3264948429999994
ro_eded_1,EDED,3,ro_eded_1_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,8.023473003,4,-0.38545999289006916,True,False,adaptive_only_correct,8.023658385
ro_eded_1,EDED,3,ro_eded_1_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.180355134,1,0.0,True,True,both_correct,2.179894532
ro_eded_1,EDED,3,ro_eded_1_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,6.496148829999999,-1,0.025906846699296104,True,False,adaptive_only_correct,6.4872086399999995
ro_eded_2,EDED,1,ro_eded_2_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.3626296179999997,0,0.0,True,True,both_correct,0.3650696109999997
ro_eded_2,EDED,1,ro_eded_2_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-28.422193561999997,1,0.43532155889268453,True,True,both_correct,-28.422279674
ro_eded_2,EDED,1,ro_eded_2_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.9802372420000012,0,0.0,True,True,both_correct,1.013196389000001
ro_eded_2,EDED,1,ro_eded_2_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,31.281400657,-15,-0.38545999289006916,False,False,neither_correct,31.269519460999998
ro_eded_2,EDED,1,ro_eded_2_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,17.406416082,-12,0.049861566002615376,False,True,comparator_only_correct,17.394494628
ro_eded_2,EDED,1,ro_eded_2_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,5.55903245,0,0.0,False,False,neither_correct,5.5367167760000005
ro_eded_2,EDED,1,ro_eded_2_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,5.59939709,39,-0.38545999289006916,True,True,both_correct,5.601637301
ro_eded_2,EDED,1,ro_eded_2_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-14.244761227000001,31,0.049861566002615376,True,True,both_correct,-14.244266017000001
ro_eded_2,EDED,1,ro_eded_2_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.491685113,0,0.0,True,True,both_correct,2.482469063
ro_eded_2,EDED,1,ro_eded_2_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,3.169813719,-7,-0.38545999289006916,True,False,adaptive_only_correct,3.171467775
ro_eded_2,EDED,1,ro_eded_2_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-20.796612746,0,0.049861566002615376,True,True,both_correct,-20.798127404000002
ro_eded_2,EDED,1,ro_eded_2_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.260242034,0,0.0,True,True,both_correct,-0.266191417
ro_eded_2,EDED,2,ro_eded_2_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,1.4243685270000004,0,0.0,True,True,both_correct,1.4295209680000003
ro_eded_2,EDED,2,ro_eded_2_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-29.394943935999997,1,0.45927255692138913,True,True,both_correct,-29.392457660999998
ro_eded_2,EDED,2,ro_eded_2_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,2.3020292950000005,0,0.0,True,True,both_correct,2.2999890640000005
ro_eded_2,EDED,2,ro_eded_2_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,45.802398866,-5,-0.41136683958936526,True,False,adaptive_only_correct,45.80419226
ro_eded_2,EDED,2,ro_eded_2_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,20.101708681999998,-2,0.04790571733202387,True,True,both_correct,20.24713279
ro_eded_2,EDED,2,ro_eded_2_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,10.351496009999998,10,0.023954719303319272,True,False,adaptive_only_correct,10.341203469999998
ro_eded_2,EDED,2,ro_eded_2_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,24.733125093,49,-0.41136683958936526,True,True,both_correct,24.735771915
ro_eded_2,EDED,2,ro_eded_2_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,11.301463593000001,41,0.04790571733202387,True,True,both_correct,11.302146614000002
ro_eded_2,EDED,2,ro_eded_2_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,14.315845665000001,0,0.023954719303319272,True,True,both_correct,14.307735595
ro_eded_2,EDED,2,ro_eded_2_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,19.685761821,-7,-0.41136683958936526,True,False,adaptive_only_correct,19.688364932
ro_eded_2,EDED,2,ro_eded_2_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.599558034000001,0,0.04790571733202387,True,True,both_correct,2.5950298330000012
ro_eded_2,EDED,2,ro_eded_2_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,14.606621036,0,0.023954719303319272,True,True,both_correct,14.591970374
ro_eded_2,EDED,3,ro_eded_2_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.3682356060000007,0,0.0,True,True,both_correct,-0.3677526960000007
ro_eded_2,EDED,3,ro_eded_2_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-25.929107551,1,0.45927255692138913,True,True,both_correct,-25.929622599
ro_eded_2,EDED,3,ro_eded_2_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.9131384550000003,0,0.0,True,True,both_correct,-0.9206975280000004
ro_eded_2,EDED,3,ro_eded_2_t2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,32.13746679,-15,-0.43532155889268453,False,False,neither_correct,32.137036531
ro_eded_2,EDED,3,ro_eded_2_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,21.844439696,-12,0.023950998028704595,False,True,comparator_only_correct,21.846918305
ro_eded_2,EDED,3,ro_eded_2_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,-1.2753817210000022,0,0.023950998028704595,False,False,neither_correct,-1.2837502400000023
ro_eded_2,EDED,3,ro_eded_2_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,9.478091099,39,-0.43532155889268453,True,True,both_correct,9.481627542
ro_eded_2,EDED,3,ro_eded_2_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-1.7921507670000008,31,0.023950998028704595,True,True,both_correct,-1.7931254390000007
ro_eded_2,EDED,3,ro_eded_2_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.4525512840000001,0,0.023950998028704595,True,True,both_correct,-0.4615011610000001
ro_eded_2,EDED,3,ro_eded_2_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,5.662468261999999,-7,-0.43532155889268453,True,False,adaptive_only_correct,5.664351281999999
ro_eded_2,EDED,3,ro_eded_2_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-4.588582429000001,0,0.023950998028704595,True,True,both_correct,-4.5882895050000005
ro_eded_2,EDED,3,ro_eded_2_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.371066635,0,0.023950998028704595,True,True,both_correct,2.365258002
ro_eded_3,EDED,1,ro_eded_3_t1,1,small,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.26383890700000023,,0.0,False,False,neither_correct,-0.2640046070000002
ro_eded_3,EDED,1,ro_eded_3_t1,1,large,error,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-16.973567885,,0.45927255692138913,False,False,neither_correct,-16.976260041
ro_eded_3,EDED,1,ro_eded_3_t1,1,replay,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.5513919969999996,,0.0,False,False,neither_correct,0.5491395939999997
ro_eded_3,EDED,1,ro_eded_3_t2,2,small,ok,error,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,29.077458525,,-0.45927255692138913,False,False,neither_correct,29.079086531
ro_eded_3,EDED,1,ro_eded_3_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,25.421828837,0,0.0,False,False,neither_correct,25.423928341
ro_eded_3,EDED,1,ro_eded_3_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,-0.5033882369999994,0,-0.04790571733202387,False,False,neither_correct,-0.5017107969999993
ro_eded_3,EDED,1,ro_eded_3_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,4.610162384000001,12,-0.45927255692138913,False,False,neither_correct,4.609772199000001
ro_eded_3,EDED,1,ro_eded_3_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-3.038390034999999,0,0.0,False,False,neither_correct,-3.036515336999999
ro_eded_3,EDED,1,ro_eded_3_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.3514552979999994,13,-0.04790571733202387,False,False,neither_correct,-0.35082481199999943
ro_eded_3,EDED,1,ro_eded_3_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,2.1965107259999996,-15,-0.45927255692138913,False,False,neither_correct,2.195955898
ro_eded_3,EDED,1,ro_eded_3_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.07871426000000037,0,0.0,False,False,neither_correct,-0.07970599500000036
ro_eded_3,EDED,1,ro_eded_3_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,0.08448744199999991,0,-0.04790571733202387,False,False,neither_correct,0.08515859999999992
ro_eded_3,EDED,2,ro_eded_3_t1,1,small,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.2597913399999996,,0.0,False,False,neither_correct,-0.2595038169999996
ro_eded_3,EDED,2,ro_eded_3_t1,1,large,error,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-18.468544399,,0.36150899453539453,False,False,neither_correct,-18.469648038
ro_eded_3,EDED,2,ro_eded_3_t1,1,replay,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.0018767700000008603,,0.0,False,False,neither_correct,-0.0003681260000008603
ro_eded_3,EDED,2,ro_eded_3_t2,2,small,ok,error,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,33.383250558,,-0.43532155889268453,False,False,neither_correct,33.381839265
ro_eded_3,EDED,2,ro_eded_3_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,28.686700978,0,-0.07381256435729,False,False,neither_correct,28.684063236
ro_eded_3,EDED,2,ro_eded_3_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,-0.08447678999999653,0,-0.049861566002615376,False,False,neither_correct,-0.08503319799999652
ro_eded_3,EDED,2,ro_eded_3_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,8.226546107,-29,-0.43532155889268453,False,False,neither_correct,8.228789243000001
ro_eded_3,EDED,2,ro_eded_3_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,3.4578181180000005,-10,-0.07381256435729,False,False,neither_correct,3.4642060200000007
ro_eded_3,EDED,2,ro_eded_3_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,4.838994885000001,0,-0.049861566002615376,False,False,neither_correct,4.841937090000001
ro_eded_3,EDED,2,ro_eded_3_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,3.599250844,-25,-0.43532155889268453,False,False,neither_correct,3.6008671270000003
ro_eded_3,EDED,2,ro_eded_3_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-4.645894441,-16,-0.07381256435729,False,True,comparator_only_correct,-4.645020196
ro_eded_3,EDED,2,ro_eded_3_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,2.04896965,-10,-0.049861566002615376,False,False,neither_correct,2.0505567670000002
ro_eded_3,EDED,3,ro_eded_3_t1,1,small,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.005851708999999872,,0.0,False,False,neither_correct,0.007858979999999871
ro_eded_3,EDED,3,ro_eded_3_t1,1,large,error,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-24.791341311000004,,0.43532155889268453,False,False,neither_correct,-24.790503050000005
ro_eded_3,EDED,3,ro_eded_3_t1,1,replay,error,error,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.6334997550000008,,0.0,False,False,neither_correct,-0.6320413650000007
ro_eded_3,EDED,3,ro_eded_3_t2,2,small,ok,error,qwen3:1.7b,qwen3:0.6b,False,model_switch,resident_same_model,27.483633366,,-0.41136683958936526,False,False,neither_correct,27.486651244
ro_eded_3,EDED,3,ro_eded_3_t2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,resident_same_model,20.520602877,0,0.023954719303319272,False,False,neither_correct,20.519277576
ro_eded_3,EDED,3,ro_eded_3_t2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,model_switch,model_switch,-3.6562100710000003,0,0.0,False,False,neither_correct,-3.6552217170000003
ro_eded_3,EDED,3,ro_eded_3_t3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,4.922584752,-1,-0.41136683958936526,False,False,neither_correct,4.922210659
ro_eded_3,EDED,3,ro_eded_3_t3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,3.484330299,28,0.023954719303319272,False,False,neither_correct,3.4834907179999997
ro_eded_3,EDED,3,ro_eded_3_t3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-2.2783650200000007,0,0.0,False,False,neither_correct,-2.2799199910000008
ro_eded_3,EDED,3,ro_eded_3_t4,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,False,resident_same_model,resident_same_model,3.608486049,-15,-0.41136683958936526,False,False,neither_correct,3.6097920350000003
ro_eded_3,EDED,3,ro_eded_3_t4,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,-0.8187002879999996,10,0.023954719303319272,False,False,neither_correct,-0.8171884599999996
ro_eded_3,EDED,3,ro_eded_3_t4,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,True,resident_same_model,resident_same_model,0.995187649,0,0.0,False,False,neither_correct,0.997006347
ro_eeee_1,EEEE,2,ro_eeee_1_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.7658680809999989,0,0.0,True,True,both_correct,0.7721156189999989
ro_eeee_1,EEEE,2,ro_eeee_1_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-15.68454574,9,0.38545999289006916,True,True,both_correct,-15.679591539
ro_eeee_1,EEEE,2,ro_eeee_1_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.9496550719999988,0,0.0,True,True,both_correct,0.9424007549999988
ro_eeee_1,EEEE,2,ro_eeee_1_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.03178136500000006,0,0.0,True,True,both_correct,0.009540556999999936
ro_eeee_1,EEEE,2,ro_eeee_1_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-3.281070512,10,0.38545999289006916,True,True,both_correct,-3.2838708459999997
ro_eeee_1,EEEE,2,ro_eeee_1_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.671291258,0,0.0,True,True,both_correct,0.662307371
ro_eeee_1,EEEE,2,ro_eeee_1_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.04682378400000009,0,0.0,True,True,both_correct,-0.04769901300000009
ro_eeee_1,EEEE,2,ro_eeee_1_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-4.592172967,8,0.38545999289006916,True,True,both_correct,-4.590911213
ro_eeee_1,EEEE,2,ro_eeee_1_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.586511598,0,0.0,True,True,both_correct,0.580209784
ro_eeee_1,EEEE,2,ro_eeee_1_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.0027347049999999484,0,0.0,True,True,both_correct,-0.0038430699999999485
ro_eeee_1,EEEE,2,ro_eeee_1_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-3.064601551,11,0.38545999289006916,True,True,both_correct,-3.062134957
ro_eeee_1,EEEE,2,ro_eeee_1_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.6605114310000001,0,0.0,True,True,both_correct,0.6511912710000001
ro_eeee_1,EEEE,3,ro_eeee_1_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.3884955000000012,0,0.0,True,True,both_correct,-0.3866750020000012
ro_eeee_1,EEEE,3,ro_eeee_1_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-20.159639802,9,0.41136683958936526,True,True,both_correct,-20.099284934
ro_eeee_1,EEEE,3,ro_eeee_1_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.3816604890000015,0,0.0,True,True,both_correct,-0.3966630210000015
ro_eeee_1,EEEE,3,ro_eeee_1_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.05757744199999992,0,0.0,True,True,both_correct,-0.05768367299999992
